"","x","y","cologne_in"
"657",7.10111778269019,50.9736256674629,14.380065207266
"672",6.81711778269019,50.9646356674629,12.0118981737687
"673",6.83131778269019,50.9646356674629,6.1664
"674",6.84551778269019,50.9646356674629,12.3407
"675",6.85971778269019,50.9646356674629,15.2019
"676",6.87391778269019,50.9646356674629,8.4597
"677",6.88811778269019,50.9646356674629,7.5305
"678",6.90231778269019,50.9646356674629,7.2913
"679",6.91651778269019,50.9646356674629,7.8293
"680",6.93071778269019,50.9646356674629,8.8027
"681",6.94491778269019,50.9646356674629,5.2505
"682",6.95911778269019,50.9646356674629,6.8335
"683",6.9733177826902,50.9646356674629,8.1593
"684",6.98751778269019,50.9646356674629,15.433
"685",7.00171778269019,50.9646356674629,7.1735
"686",7.01591778269019,50.9646356674629,7.346
"687",7.0301177826902,50.9646356674629,10.6669
"688",7.04431778269019,50.9646356674629,9.2133
"689",7.05851778269019,50.9646356674629,11.0375
"690",7.07271778269019,50.9646356674629,14.1641
"691",7.0869177826902,50.9646356674629,13.4143342924405
"692",7.10111778269019,50.9646356674629,10.0019493177388
"707",6.81711778269019,50.9556456674629,14.0992808629644
"708",6.83131778269019,50.9556456674629,12.3708
"709",6.84551778269019,50.9556456674629,14.6785
"710",6.85971778269019,50.9556456674629,13.5392
"711",6.87391778269019,50.9556456674629,7.9435
"712",6.88811778269019,50.9556456674629,7.8419
"713",6.90231778269019,50.9556456674629,6.8425
"714",6.91651778269019,50.9556456674629,6.2656
"715",6.93071778269019,50.9556456674629,8.6353
"716",6.94491778269019,50.9556456674629,13.0285
"717",6.95911778269019,50.9556456674629,7.7568
"718",6.9733177826902,50.9556456674629,15.8269
"719",6.98751778269019,50.9556456674629,10.5034
"720",7.00171778269019,50.9556456674629,8.4534
"721",7.01591778269019,50.9556456674629,9.2904
"722",7.0301177826902,50.9556456674629,15.6273
"723",7.04431778269019,50.9556456674629,12.2814
"724",7.05851778269019,50.9556456674629,16.5785
"725",7.07271778269019,50.9556456674629,15.1695
"726",7.0869177826902,50.9556456674629,15.2177379172895
"727",7.10111778269019,50.9556456674629,10.3822562979189
"741",6.80291778269019,50.9466556674629,15
"742",6.81711778269019,50.9466556674629,8.74504819404724
"743",6.83131778269019,50.9466556674629,6.1384
"744",6.84551778269019,50.9466556674629,10.1307
"745",6.85971778269019,50.9466556674629,9.1914
"746",6.87391778269019,50.9466556674629,11.1359
"747",6.88811778269019,50.9466556674629,8.7761
"748",6.90231778269019,50.9466556674629,8.04
"749",6.91651778269019,50.9466556674629,5.8226
"750",6.93071778269019,50.9466556674629,9.6639
"751",6.94491778269019,50.9466556674629,8.4728
"752",6.95911778269019,50.9466556674629,11.9109
"753",6.9733177826902,50.9466556674629,12.0685
"754",6.98751778269019,50.9466556674629,13.3091
"755",7.00171778269019,50.9466556674629,7.4029
"756",7.01591778269019,50.9466556674629,12.473
"757",7.0301177826902,50.9466556674629,12.5634
"758",7.04431778269019,50.9466556674629,7.7063
"759",7.05851778269019,50.9466556674629,9.8477
"760",7.07271778269019,50.9466556674629,6.9023
"761",7.0869177826902,50.9466556674629,10.3609
"762",7.10111778269019,50.9466556674629,16.9480673464548
"763",7.11531778269019,50.9466556674629,17.035395909806
"764",7.1295177826902,50.9466556674629,17
"765",7.14371778269019,50.9466556674629,17
"777",6.81711778269019,50.9376656674629,9.91309328968903
"778",6.83131778269019,50.9376656674629,5.5321
"779",6.84551778269019,50.9376656674629,5.0617
"780",6.85971778269019,50.9376656674629,6.7215
"781",6.87391778269019,50.9376656674629,11.919
"782",6.88811778269019,50.9376656674629,8.3256
"783",6.90231778269019,50.9376656674629,7.562
"784",6.91651778269019,50.9376656674629,9.9141
"785",6.93071778269019,50.9376656674629,8.4075
"786",6.94491778269019,50.9376656674629,5.8153
"787",6.95911778269019,50.9376656674629,11.4686
"788",6.9733177826902,50.9376656674629,9.2046
"789",6.98751778269019,50.9376656674629,9.7343
"790",7.00171778269019,50.9376656674629,6.7077
"791",7.01591778269019,50.9376656674629,7.5522
"792",7.0301177826902,50.9376656674629,8.9394
"793",7.04431778269019,50.9376656674629,7.3407
"794",7.05851778269019,50.9376656674629,8.5061
"795",7.07271778269019,50.9376656674629,14.2908
"796",7.0869177826902,50.9376656674629,15.2293
"797",7.10111778269019,50.9376656674629,17.096
"798",7.11531778269019,50.9376656674629,17.0028
"799",7.1295177826902,50.9376656674629,17
"800",7.14371778269019,50.9376656674629,17
"812",6.81711778269019,50.9286756674629,14.2274488101826
"813",6.83131778269019,50.9286756674629,14.4896746817539
"814",6.84551778269019,50.9286756674629,11.9512
"815",6.85971778269019,50.9286756674629,7.7268
"816",6.87391778269019,50.9286756674629,11.3628
"817",6.88811778269019,50.9286756674629,12.273
"818",6.90231778269019,50.9286756674629,7.8871
"819",6.91651778269019,50.9286756674629,5.0055
"820",6.93071778269019,50.9286756674629,8.3884
"821",6.94491778269019,50.9286756674629,7.0484
"822",6.95911778269019,50.9286756674629,8.3848
"823",6.9733177826902,50.9286756674629,12.849
"824",6.98751778269019,50.9286756674629,10.9901
"825",7.00171778269019,50.9286756674629,9.164
"826",7.01591778269019,50.9286756674629,10.8446
"827",7.0301177826902,50.9286756674629,12.4477
"828",7.04431778269019,50.9286756674629,8.191
"829",7.05851778269019,50.9286756674629,13.5834
"830",7.07271778269019,50.9286756674629,12.2255
"831",7.0869177826902,50.9286756674629,9.0557
"832",7.10111778269019,50.9286756674629,11.7831
"833",7.11531778269019,50.9286756674629,17
"834",7.1295177826902,50.9286756674629,17
"835",7.14371778269019,50.9286756674629,17
"848",6.83131778269019,50.9196856674629,8.03952569169961
"849",6.84551778269019,50.9196856674629,10.2801289802499
"850",6.85971778269019,50.9196856674629,11.1244
"851",6.87391778269019,50.9196856674629,13.965
"852",6.88811778269019,50.9196856674629,11.9452
"853",6.90231778269019,50.9196856674629,5.4332
"854",6.91651778269019,50.9196856674629,5.1573
"855",6.93071778269019,50.9196856674629,6.4372
"856",6.94491778269019,50.9196856674629,10.8512
"857",6.95911778269019,50.9196856674629,7.0683
"858",6.9733177826902,50.9196856674629,15.1533
"859",6.98751778269019,50.9196856674629,7.6551
"860",7.00171778269019,50.9196856674629,9.7769
"861",7.01591778269019,50.9196856674629,14.7238
"862",7.0301177826902,50.9196856674629,16.9352
"863",7.04431778269019,50.9196856674629,12.3533
"864",7.05851778269019,50.9196856674629,13.0075
"865",7.07271778269019,50.9196856674629,9.903
"866",7.0869177826902,50.9196856674629,8.0092
"867",7.10111778269019,50.9196856674629,15.0075
"868",7.11531778269019,50.9196856674629,17.032
"869",7.1295177826902,50.9196856674629,17
"870",7.14371778269019,50.9196856674629,17
"884",6.84551778269019,50.9106956674629,15.0118710134656
"885",6.85971778269019,50.9106956674629,12.001628001628
"886",6.87391778269019,50.9106956674629,15.2382327099285
"887",6.88811778269019,50.9106956674629,14.2383182543906
"888",6.90231778269019,50.9106956674629,13.6221
"889",6.91651778269019,50.9106956674629,8.2575
"890",6.93071778269019,50.9106956674629,8.8163
"891",6.94491778269019,50.9106956674629,7.7652
"892",6.95911778269019,50.9106956674629,5.3507
"893",6.9733177826902,50.9106956674629,10.809
"894",6.98751778269019,50.9106956674629,10.6722
"895",7.00171778269019,50.9106956674629,11.7342
"896",7.01591778269019,50.9106956674629,11.7582
"897",7.0301177826902,50.9106956674629,18.2156
"898",7.04431778269019,50.9106956674629,13.969
"899",7.05851778269019,50.9106956674629,9.0866
"900",7.07271778269019,50.9106956674629,12.7779
"901",7.0869177826902,50.9106956674629,16.6161
"902",7.10111778269019,50.9106956674629,17.2008
"903",7.11531778269019,50.9106956674629,17.6167
"904",7.1295177826902,50.9106956674629,15.5313596491228
"905",7.14371778269019,50.9106956674629,17
"919",6.84551778269019,50.9017056674629,15
"920",6.85971778269019,50.9017056674629,15.106346483705
"921",6.87391778269019,50.9017056674629,15
"922",6.88811778269019,50.9017056674629,16.2937123169681
"923",6.90231778269019,50.9017056674629,13.4269267235541
"924",6.91651778269019,50.9017056674629,13.2348
"925",6.93071778269019,50.9017056674629,11.325
"926",6.94491778269019,50.9017056674629,8.1069
"927",6.95911778269019,50.9017056674629,6.5665
"928",6.9733177826902,50.9017056674629,5.7131
"929",6.98751778269019,50.9017056674629,16.1727
"930",7.00171778269019,50.9017056674629,13.8367
"931",7.01591778269019,50.9017056674629,8.6187
"932",7.0301177826902,50.9017056674629,6.0572
"933",7.04431778269019,50.9017056674629,15.6556
"934",7.05851778269019,50.9017056674629,9.1893
"935",7.07271778269019,50.9017056674629,7.6351
"936",7.0869177826902,50.9017056674629,15.8535
"937",7.10111778269019,50.9017056674629,16.7241
"938",7.11531778269019,50.9017056674629,17.0636
"939",7.1295177826902,50.9017056674629,16.8961773354445
"940",7.14371778269019,50.9017056674629,17
"958",6.90231778269019,50.8927156674629,10.8181818181818
"959",6.91651778269019,50.8927156674629,13.1927748856286
"960",6.93071778269019,50.8927156674629,13.9776
"961",6.94491778269019,50.8927156674629,12.6443
"962",6.95911778269019,50.8927156674629,11.6242
"963",6.9733177826902,50.8927156674629,12.7288
"964",6.98751778269019,50.8927156674629,7.6532
"965",7.00171778269019,50.8927156674629,9.3317
"966",7.01591778269019,50.8927156674629,15.6652
"967",7.0301177826902,50.8927156674629,17.5622
"968",7.04431778269019,50.8927156674629,15.3647
"969",7.05851778269019,50.8927156674629,6.99
"970",7.07271778269019,50.8927156674629,4.5323
"971",7.0869177826902,50.8927156674629,13.5257
"972",7.10111778269019,50.8927156674629,16.0604
"973",7.11531778269019,50.8927156674629,16.904
"974",7.1295177826902,50.8927156674629,17.1751
"975",7.14371778269019,50.8927156674629,17.2399049881235
"994",6.91651778269019,50.8837256674629,10.6099613686534
"995",6.93071778269019,50.8837256674629,13.1086
"996",6.94491778269019,50.8837256674629,14.2943
"997",6.95911778269019,50.8837256674629,12.0671
"998",6.9733177826902,50.8837256674629,13.1494
"999",6.98751778269019,50.8837256674629,10.7848
"1000",7.00171778269019,50.8837256674629,8.5997
"1001",7.01591778269019,50.8837256674629,10.1718
"1002",7.0301177826902,50.8837256674629,14.1193
"1003",7.04431778269019,50.8837256674629,17.3253
"1004",7.05851778269019,50.8837256674629,7.7023
"1005",7.07271778269019,50.8837256674629,6.4448
"1006",7.0869177826902,50.8837256674629,8.4756
"1007",7.10111778269019,50.8837256674629,10.6948
"1008",7.11531778269019,50.8837256674629,12.8637
"1009",7.1295177826902,50.8837256674629,11.2337427018321
"1010",7.14371778269019,50.8837256674629,15.8981220657277
"1029",6.91651778269019,50.8747356674629,11.1728888888889
"1030",6.93071778269019,50.8747356674629,14.8455
"1031",6.94491778269019,50.8747356674629,11.2968
"1032",6.95911778269019,50.8747356674629,6.0344
"1033",6.9733177826902,50.8747356674629,8.2646
"1034",6.98751778269019,50.8747356674629,8.2362
"1035",7.00171778269019,50.8747356674629,9.2367
"1036",7.01591778269019,50.8747356674629,7.4344
"1037",7.0301177826902,50.8747356674629,10.2084
"1038",7.04431778269019,50.8747356674629,14.0089
"1039",7.05851778269019,50.8747356674629,10.3876
"1040",7.07271778269019,50.8747356674629,12.5578
"1041",7.0869177826902,50.8747356674629,11.6226
"1042",7.10111778269019,50.8747356674629,8.7366
"1043",7.11531778269019,50.8747356674629,9.3251
"1044",7.1295177826902,50.8747356674629,9.2652
"1045",7.14371778269019,50.8747356674629,11.0160520166616
"1046",7.15791778269019,50.8747356674629,11.6075591663723
"1064",6.91651778269019,50.8657456674629,12.4487516425756
"1065",6.93071778269019,50.8657456674629,12.8327
"1066",6.94491778269019,50.8657456674629,15.1162
"1067",6.95911778269019,50.8657456674629,13.4007
"1068",6.9733177826902,50.8657456674629,11.7384
"1069",6.98751778269019,50.8657456674629,10.3649
"1070",7.00171778269019,50.8657456674629,6.1749
"1071",7.01591778269019,50.8657456674629,14.2185
"1072",7.0301177826902,50.8657456674629,13.2498
"1073",7.04431778269019,50.8657456674629,8.5955
"1074",7.05851778269019,50.8657456674629,13.0549
"1075",7.07271778269019,50.8657456674629,15.108
"1076",7.0869177826902,50.8657456674629,9.8805
"1077",7.10111778269019,50.8657456674629,9.1682
"1078",7.11531778269019,50.8657456674629,9.8267
"1079",7.1295177826902,50.8657456674629,9.0144
"1080",7.14371778269019,50.8657456674629,9
"1081",7.15791778269019,50.8657456674629,9.06802288620471
"1099",6.91651778269019,50.8567556674629,10.7126829268293
"1100",6.93071778269019,50.8567556674629,10.1197
"1101",6.94491778269019,50.8567556674629,16.7437
"1102",6.95911778269019,50.8567556674629,12.3906
"1103",6.9733177826902,50.8567556674629,9.2407
"1104",6.98751778269019,50.8567556674629,12.3975
"1105",7.00171778269019,50.8567556674629,14.5391
"1106",7.01591778269019,50.8567556674629,15.1508
"1107",7.0301177826902,50.8567556674629,13.8098
"1108",7.04431778269019,50.8567556674629,15.4411
"1109",7.05851778269019,50.8567556674629,14.9319
"1110",7.07271778269019,50.8567556674629,15.7398
"1111",7.0869177826902,50.8567556674629,8.8118
"1112",7.10111778269019,50.8567556674629,7.2084
"1113",7.11531778269019,50.8567556674629,12.3353371405671
"1114",7.1295177826902,50.8567556674629,11.0671391271913
"1115",7.14371778269019,50.8567556674629,9
"1134",6.91651778269019,50.8477656674629,15.3211267605634
"1135",6.93071778269019,50.8477656674629,14.8319224771664
"1136",6.94491778269019,50.8477656674629,13.9920782275034
"1137",6.95911778269019,50.8477656674629,11.2202
"1138",6.9733177826902,50.8477656674629,10.5946448878321
"1139",6.98751778269019,50.8477656674629,18.0193110647182
"1140",7.00171778269019,50.8477656674629,12.2366
"1141",7.01591778269019,50.8477656674629,13.2746
"1142",7.0301177826902,50.8477656674629,15.1675020885547
"1143",7.04431778269019,50.8477656674629,15.1925981873112
"1144",7.05851778269019,50.8477656674629,14.6312860266349
"1145",7.07271778269019,50.8477656674629,14.8185
"1146",7.0869177826902,50.8477656674629,14.7054
"1147",7.10111778269019,50.8477656674629,10.0934926692107
"1148",7.11531778269019,50.8477656674629,12.8234894772573
"1170",6.93071778269019,50.8387756674629,14.2644213543533
"1171",6.94491778269019,50.8387756674629,12.5890834191555
"1172",6.95911778269019,50.8387756674629,9.18560672386622
"1173",6.9733177826902,50.8387756674629,14.6378205128205
"1174",6.98751778269019,50.8387756674629,15.58597538232
"1175",7.00171778269019,50.8387756674629,13.6621777606772
"1176",7.01591778269019,50.8387756674629,15.1810436634718
"1177",7.0301177826902,50.8387756674629,15
"1179",7.05851778269019,50.8387756674629,15.2748909163031
"1180",7.07271778269019,50.8387756674629,12.0424
"1181",7.0869177826902,50.8387756674629,16.8507223113965
"1182",7.10111778269019,50.8387756674629,12.9174277016743
"1214",7.05851778269019,50.8297856674629,15.1917808219178
"1215",7.07271778269019,50.8297856674629,15.386387434555
"1216",7.0869177826902,50.8297856674629,15.2889812889813
