"x" "y"
"533" 4104616.49948187 3105343.3754509
"534" 4105800.29000465 3105465.4847413
"535" 4107590.49844408 3105074.38999284
"536" 4107590.49844408 3105074.38999284
"537" 4107590.49844408 3105074.38999284
"538" 4113625.88756005 3104703.56340788
"539" 4100153.30029953 3104558.37253121
"540" 4102184.78343742 3103970.6975262
"541" 4102942.72167118 3104565.2704631
"542" 4102942.72167118 3104565.2704631
"543" 4104187.79654716 3104702.56427866
"544" 4104187.79654716 3104702.56427866
"545" 4104187.79654716 3104702.56427866
"546" 4107350.57698453 3103865.2376925
"547" 4107350.57698453 3103865.2376925
"548" 4107350.57698453 3103865.2376925
"549" 4107350.57698453 3103865.2376925
"550" 4107350.57698453 3103865.2376925
"551" 4110143.39505304 3104307.42170394
"552" 4110550.23521028 3103988.82625939
"553" 4111339.8750901 3103577.32244754
"554" 4112286.70376165 3106585.76356987
"555" 4113718.91527271 3105832.69212811
"556" 4113718.91527271 3105832.69212811
"557" 4113718.91527271 3105832.69212811
"558" 4113718.91527271 3105832.69212811
"559" 4113718.91527271 3105832.69212811
"560" 4041346.22324335 2952185.8149749
"561" 4041346.22324335 2952185.8149749
"562" 4042717.60087515 2952507.32208955
"563" 4042717.60087515 2952507.32208955
"564" 4043361.09571018 2952683.11121531
"565" 4043528.22122949 2952825.65779093
"566" 4043674.32682104 2952861.71777504
"567" 4046833.4031127 2946555.99987689
"568" 4047257.91112133 2952578.26060894
"569" 4047964.06467455 2952290.53763433
"570" 4034510.79809554 2951846.98811021
"571" 4037725.61382458 2951950.1359798
"572" 4037937.37077346 2951945.36615708
"573" 4038576.56305824 2952035.26514759
"574" 4041552.20049673 2959026.41131713
"575" 4041292.70931293 2951412.36173606
"576" 4041292.70931293 2951412.36173606
"577" 4041292.70931293 2951412.36173606
"578" 4041085.33682091 2951383.20615319
"579" 4041085.33682091 2951383.20615319
"580" 4041981.52609334 2952008.93444126
"581" 4042153.21289459 2951312.84995104
"582" 4043431.83938529 2951141.42668018
"583" 4043431.83938529 2951141.42668018
"584" 4043690.08836721 2951539.19952598
"585" 4048969.70530594 2951591.78490296
"586" 4042200.84362662 2958741.60592543
"587" 4037421.06785886 2950598.69618851
"588" 4036757.2141055 2950681.05605156
"589" 4039239.03155587 2950644.7184097
"590" 4039239.03155587 2950644.7184097
"591" 4039239.03155587 2950644.7184097
"592" 4039452.50272523 2950753.0073609
"593" 4040077.48021261 2951283.8494258
"594" 4040896.26454672 2951394.41413919
"595" 4040896.26454672 2951394.41413919
"596" 4040896.26454672 2951394.41413919
"597" 4040871.67338266 2950443.18764004
"598" 4040871.67338266 2950443.18764004
"599" 4042807.52140834 2950387.75359673
"600" 4042045.7386775 2951113.50870653
"601" 4042045.7386775 2951113.50870653
"602" 4042807.52140834 2950387.75359673
"603" 4042045.7386775 2951113.50870653
"604" 4042045.7386775 2951113.50870653
"605" 4042045.7386775 2951113.50870653
"606" 4041953.22070834 2951114.14324943
"607" 4042677.14998378 2950956.27208501
"608" 4042677.14998378 2950956.27208501
"609" 4043097.54595461 2950708.1762029
"610" 4043097.54595461 2950708.1762029
"611" 4043164.32433825 2958352.36488098
"612" 4043763.93603115 2950764.19812659
"613" 4043763.93603115 2950764.19812659
"614" 4043714.79696519 2950967.71290859
"615" 4044877.6638408 2950997.7389422
"616" 4034268.55248121 2949705.23274602
"617" 4035033.58551668 2949797.48242261
"618" 4035452.73530449 2949722.1969304
"619" 4035452.73530449 2949722.1969304
"620" 4039529.97108219 2949421.78209587
"621" 4040725.9588958 2949849.87688693
"622" 4041253.36687828 2949404.3668618
"623" 4040817.2254533 2949593.33717688
"624" 4040613.7258475 2949891.11504175
"625" 4042105.0090756 2949680.74624486
"626" 4042105.0090756 2949680.74624486
"627" 4042310.29455392 2949432.077293
"628" 4042310.29455392 2949432.077293
"629" 4042895.89137759 2949578.41733277
